customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02884,Male,1,Yes,No,22,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.27,2273.07,Yes
CUST-02885,Female,1,No,No,29,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,90.9,2723.97,Yes
CUST-02886,Male,0,No,No,63,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,62.76,3941.49,No
CUST-02887,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.75,1478.86,Yes
CUST-02888,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.33,474.96,Yes
CUST-02889,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,No,Electronic check,52.77,2438.21,No
CUST-02890,Female,0,No,No,61,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,37.42,2347.22,No
CUST-02891,Male,0,No,No,26,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),63.42,1602.61,Yes
CUST-02892,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,84.21,4811.72,No
CUST-02893,Female,0,No,Yes,26,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Mailed check,51.87,1322.26,No
CUST-02894,Male,1,Yes,Yes,34,Yes,No,DSL,Yes,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,48.32,1696.1,No
CUST-02895,Male,0,No,No,30,Yes,No,No,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,61.17,1863.52,Yes
CUST-02896,Male,1,Yes,No,25,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,67.32,1674.12,No
CUST-02897,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),100.41,625.32,Yes
CUST-02898,Female,1,Yes,Yes,20,Yes,Yes,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,72.3,1464.98,Yes
CUST-02899,Male,0,No,No,31,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,109.39,3398.25,Yes
CUST-02900,Male,1,No,No,23,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),54.88,1184.98,Yes
CUST-02901,Female,0,Yes,No,13,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,75.12,986.75,Yes
CUST-02902,Female,1,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,68.5,4006.17,No
CUST-02903,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,45.35,184.63,Yes
CUST-02904,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.87,743.32,Yes
CUST-02905,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.32,995.11,Yes
CUST-02906,Female,1,Yes,No,13,Yes,No,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.54,1515.25,Yes
CUST-02907,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Electronic check,58.04,2556.11,No
CUST-02908,Female,1,Yes,No,26,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,69.28,1852.82,Yes
CUST-02909,Female,0,Yes,No,26,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.16,1455.52,Yes
CUST-02910,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,50.87,885.26,No
CUST-02911,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,79.57,2535.77,Yes
CUST-02912,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,108.43,1509.72,Yes
CUST-02913,Female,0,Yes,Yes,41,No,Yes,No,No,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,60.61,2537.69,No
CUST-02914,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),41.72,2564.49,No
CUST-02915,Male,0,No,Yes,26,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),77.56,1924.88,Yes
CUST-02916,Male,0,No,No,27,Yes,Yes,No,No,Yes,No,No,No internet service,No,One year,Yes,Electronic check,32.47,866.11,No
CUST-02917,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),41.6,1877.06,No
CUST-02918,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),28.05,816.64,No
CUST-02919,Female,0,No,No,3,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.06,117.59,Yes
CUST-02920,Male,0,No,No,13,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.86,1218.03,Yes
CUST-02921,Female,1,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,85.77,1260.99,Yes
CUST-02922,Female,0,Yes,Yes,47,Yes,No,No,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),31.53,1514.37,No
CUST-02923,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),28.83,1112.21,No
CUST-02924,Male,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,47.87,213.27,Yes
CUST-02925,Female,0,No,No,4,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.72,197.35,Yes
CUST-02926,Female,1,No,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),55.62,2386.88,No
CUST-02927,Male,1,Yes,No,54,Yes,No,DSL,Yes,No,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,69.84,3856.06,No
CUST-02928,Male,1,Yes,No,49,No,Yes,DSL,No,No internet service,No,No,No,No internet service,Two year,Yes,Mailed check,29.73,1398.04,No
CUST-02929,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),57.04,1536.64,No
CUST-02930,Female,0,Yes,No,27,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,73.88,2089.98,Yes
CUST-02931,Male,0,No,Yes,22,Yes,No,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,57.71,1371.19,No
CUST-02932,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No internet service,No,No,No,No,No,One year,No,Bank transfer (automatic),43.89,760.85,No
CUST-02933,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,72.88,1082.8,Yes
CUST-02934,Male,0,Yes,No,12,Yes,No,No,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),49.46,575.64,Yes
CUST-02935,Male,0,No,No,33,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,One year,No,Electronic check,46.78,1579.93,No
CUST-02936,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.73,2233.84,Yes
CUST-02937,Female,0,No,No,59,Yes,No phone service,DSL,No,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),56.07,3425.49,No
CUST-02938,Female,0,No,No,48,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),75.85,3629.18,No
CUST-02939,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),36.08,2592.13,No
CUST-02940,Male,0,Yes,No,17,Yes,No phone service,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),100.82,1708.0,Yes
CUST-02941,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.15,602.43,Yes
CUST-02942,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.57,2862.53,No
CUST-02943,Female,1,No,Yes,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),48.03,980.41,Yes
CUST-02944,Female,0,Yes,No,21,Yes,No,No,Yes,No,No internet service,No,No internet service,Yes,One year,No,Mailed check,38.46,787.54,No
CUST-02945,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),34.49,1035.3,No
CUST-02946,Female,0,Yes,No,11,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.42,511.06,Yes
CUST-02947,Female,0,Yes,No,14,Yes,No,No,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),56.79,773.05,No
CUST-02948,Female,0,No,No,29,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),60.13,1774.41,Yes
CUST-02949,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.6,952.45,Yes
CUST-02950,Male,0,Yes,No,34,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),44.1,1585.23,No
CUST-02951,Male,0,No,No,25,Yes,No,No,No,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,61.73,1493.42,No
CUST-02952,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),52.6,2907.03,No
CUST-02953,Male,0,Yes,No,14,Yes,Yes,No,Yes,No internet service,No,No internet service,No,Yes,One year,No,Credit card (automatic),82.11,1214.42,No
CUST-02954,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,67.65,1734.24,Yes
CUST-02955,Male,0,No,No,26,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.57,1068.86,No
CUST-02956,Female,0,No,Yes,14,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),37.82,462.14,No
CUST-02957,Female,1,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,58.61,2614.62,No
CUST-02958,Male,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,59.32,2727.3,No
CUST-02959,Female,0,Yes,No,3,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,95.88,340.74,Yes
CUST-02960,Female,0,No,No,31,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,Two year,No,Mailed check,49.64,1579.13,No
CUST-02961,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),47.99,964.53,Yes
CUST-02962,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.09,1692.91,Yes
CUST-02963,Male,0,No,No,16,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),91.82,1449.73,Yes
CUST-02964,Male,0,No,No,48,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Two year,No,Electronic check,63.64,3054.09,No
CUST-02965,Female,0,No,No,45,No,No,DSL,Yes,No,No internet service,Yes,No,No,Two year,Yes,Electronic check,65.57,2960.65,No
CUST-02966,Female,0,No,No,37,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),50.43,1871.45,No
CUST-02967,Female,0,No,No,22,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.48,1034.84,No
CUST-02968,Female,0,Yes,Yes,49,Yes,No,DSL,No,No,No,No,Yes,No internet service,One year,No,Mailed check,72.62,3535.19,No
CUST-02969,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,53.19,1611.43,No
CUST-02970,Male,0,No,Yes,31,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,47.02,1428.76,Yes
CUST-02971,Male,0,Yes,No,25,Yes,No,No,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),61.2,1542.61,Yes
CUST-02972,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.78,1086.77,Yes
CUST-02973,Male,1,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,No,Mailed check,50.83,1008.63,No
CUST-02974,Female,0,Yes,Yes,32,No,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),51.98,1680.95,No
CUST-02975,Female,0,Yes,No,7,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),60.11,489.06,Yes
CUST-02976,Female,0,Yes,No,12,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,75.39,958.0,Yes
CUST-02977,Female,0,No,No,52,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),44.15,2236.68,No
CUST-02978,Male,0,No,No,2,No,No,No,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,102.15,141.1,Yes
CUST-02979,Female,0,No,No,35,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,One year,No,Electronic check,63.77,2258.12,No
CUST-02980,Female,0,No,No,46,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),22.06,1022.55,No
CUST-02981,Female,1,No,Yes,4,Yes,No,No,No,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,83.57,326.69,Yes
CUST-02982,Female,0,No,No,12,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,104.66,1131.42,Yes
CUST-02983,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,One year,No,Electronic check,60.48,2791.46,No
CUST-02984,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,58.29,2104.57,No
CUST-02985,Male,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.24,121.29,Yes
CUST-02986,Female,0,No,No,57,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Electronic check,62.41,3656.74,No
CUST-02987,Male,0,Yes,No,16,Yes,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),91.8,1512.24,Yes
CUST-02988,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,89.98,826.26,Yes
CUST-02989,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,One year,No,Mailed check,54.43,1554.62,No
CUST-02990,Female,0,Yes,Yes,51,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),21.53,1114.59,No
CUST-02991,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,81.8,977.12,Yes
CUST-02992,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,69.96,2532.18,No
CUST-02993,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,One year,Yes,Electronic check,30.24,760.26,No
CUST-02994,Male,0,Yes,Yes,11,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,94.4,1041.45,Yes
CUST-02995,Male,1,Yes,Yes,11,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),46.84,536.04,Yes
CUST-02996,Female,1,No,Yes,42,Yes,No,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),58.73,2425.46,No
CUST-02997,Male,1,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.33,2492.51,Yes
CUST-02998,Female,0,No,No,6,Yes,No,No,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,82.3,485.73,Yes
CUST-02999,Male,0,Yes,No,20,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,69.24,1499.0,Yes
CUST-03000,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),36.19,1456.24,No
CUST-03001,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),32.94,788.71,No
CUST-03002,Female,0,No,Yes,28,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,39.4,1115.92,No
CUST-03003,Male,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.0,1907.71,Yes
CUST-03004,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,One year,Yes,Mailed check,58.57,2882.04,No
CUST-03005,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,81.87,2865.7,No
CUST-03006,Female,1,Yes,No,43,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,34.17,1420.48,No
CUST-03007,Female,0,No,No,25,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,32.74,824.1,No
CUST-03008,Male,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.68,813.26,Yes
CUST-03009,Female,0,No,Yes,52,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),77.83,4013.73,No
CUST-03010,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),105.18,2096.78,Yes
CUST-03011,Male,0,No,No,28,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.37,2894.79,Yes
CUST-03012,Female,0,No,No,20,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),101.24,2113.83,Yes
CUST-03013,Female,0,No,No,27,Yes,No phone service,No,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,65.05,1730.05,Yes
CUST-03014,Female,0,No,No,8,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,100.04,787.98,Yes
CUST-03015,Female,0,No,Yes,27,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,35.52,866.03,No
CUST-03016,Male,0,No,Yes,1,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.29,108.05,Yes
CUST-03017,Female,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,34.18,1954.36,No
CUST-03018,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),90.93,848.15,Yes
CUST-03019,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.3,1338.07,Yes
CUST-03020,Male,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,79.8,4298.27,No
CUST-03021,Female,0,Yes,No,2,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.39,259.56,Yes
CUST-03022,Female,1,Yes,No,32,No,Yes,DSL,No internet service,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.59,1953.96,Yes
CUST-03023,Male,0,Yes,No,56,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,39.83,2249.13,No
CUST-03024,Female,0,No,Yes,30,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.0,2157.87,Yes
CUST-03025,Male,0,Yes,No,20,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,95.57,1887.07,Yes
CUST-03026,Female,0,Yes,No,1,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,59.6,0.0,Yes
CUST-03027,Male,0,Yes,No,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),61.07,3976.07,No
CUST-03028,Male,1,No,No,14,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,50.8,709.62,No
CUST-03029,Male,0,No,Yes,21,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),44.71,933.18,No
CUST-03030,Female,1,No,No,31,Yes,Yes,No,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),56.47,1832.03,No
CUST-03031,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,93.48,860.84,Yes
CUST-03032,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),45.88,1303.64,Yes
CUST-03033,Male,0,No,No,43,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,48.92,2069.45,No
